,No.,Time,Source,Destination,Protocol,Length,Info
207,208,48.683647,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
208,209,48.741183,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
209,210,48.741187,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
210,211,48.787559,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
211,212,48.78756,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0xc9cb A isatap
212,213,48.991344,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
213,214,48.991348,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
214,215,49.193812,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
215,216,49.193816,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
216,217,49.746372,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
217,218,49.746376,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
218,219,50.194308,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
219,220,50.194312,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
220,221,50.493673,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
221,222,50.493677,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
222,223,51.194059,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
223,224,51.194063,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
224,225,51.243767,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
225,226,51.24377,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
226,227,51.354549,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
227,228,51.354551,192.168.56.101,224.0.0.252,LLMNR,66,Standard query 0x96f1 A isatap
228,229,51.556765,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
229,230,51.55677,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
230,231,51.758719,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
231,232,51.758723,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
232,233,52.196677,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
233,234,52.196683,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
234,235,52.305251,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
235,236,52.305256,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
236,237,52.947711,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
237,238,52.947714,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
238,239,53.057047,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
239,240,53.057051,192.168.56.101,192.168.56.255,NBNS,92,Name query NB ISATAP<00>
240,241,53.694159,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
241,242,53.694164,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
242,243,54.446475,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
243,244,54.446479,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
244,245,54.742005,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
245,246,54.742008,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
246,247,55.194541,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
247,248,55.194545,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
248,249,55.943436,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
249,250,55.943439,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
250,251,56.693764,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
251,252,56.693768,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
252,253,57.443766,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
253,254,57.443771,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
254,255,57.741989,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
255,256,57.741992,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
256,257,58.19462,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
257,258,58.194624,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
258,259,58.194733,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
259,260,58.194735,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
260,261,58.19616,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
261,262,58.196163,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
262,263,60.606919,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
263,264,60.606923,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
264,265,70.826209,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
265,266,70.826213,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
266,267,72.117117,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6e6e A wpad
267,268,72.117119,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6e6e A wpad
268,269,72.227895,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6e6e A wpad
269,270,72.227897,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6e6e A wpad
270,271,72.429789,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
