,No.,Time,Source,Destination,Protocol,Length,Info
134,135,13.130966,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
135,136,13.130971,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
136,137,13.214876,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
137,138,13.214878,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
138,139,13.260562,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
139,140,13.260564,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
140,141,13.306673,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
141,142,13.306677,***.***.***.***,***.***.***.***,SSDP,175,M-SEARCH * HTTP/1.1 
142,143,13.385705,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
143,144,13.385707,***.***.***.***,***.***.***.***,SSDP,139,M-SEARCH * HTTP/1.1 
144,145,13.431434,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
145,146,13.431437,***.***.***.***,***.***.***.***,NBNS,92,Name query NB ISATAP<00>
146,147,13.432149,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
147,148,13.432151,***.***.***.***,***.***.***.***,SSDP,171,M-SEARCH * HTTP/1.1 
148,149,13.759701,***.***.***.***,***.***.***.***,DNS,85,Standard query 0x971a A teredo.ipv6.microsoft.com
149,150,14.192015,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
150,151,14.192017,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
151,152,14.295368,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
152,153,14.29537,***.***.***.***,***.***.***.***,LLMNR,66,Standard query 0xc9cb A isatap
153,154,14.324172,***.***.***.***,***.***.***.***,BROWSER,217,Request Announcement NONE
