,No.,Time,Source,Destination,Protocol,Length,Info
189,190,17.861275,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
190,191,17.861279,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
191,192,18.857565,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
192,193,18.857569,192.168.56.101,192.168.56.255,BROWSER,229,Browser Election Request
193,194,19.859104,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
194,195,19.859106,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
195,196,20.608328,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
196,197,20.608332,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
197,198,21.363029,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
198,199,21.363033,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
199,200,22.107059,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
200,201,22.107063,192.168.56.101,192.168.56.255,NBNS,110,Registration NB WORKGROUP<1d>
201,202,22.861285,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
202,203,22.861289,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
203,204,23.60832,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
204,205,23.608324,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
205,206,24.356879,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
206,207,24.356882,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
207,208,25.107095,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
208,209,25.107099,192.168.56.101,192.168.56.255,NBNS,110,Registration NB <01><02>__MSBROWSE__<02><01>
209,210,25.85854,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
210,211,25.858543,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
211,212,25.858603,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
212,213,25.858604,192.168.56.101,192.168.56.255,BROWSER,217,Request Announcement NONE
213,214,25.859494,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
214,215,25.859496,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
215,216,28.27715,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
216,217,28.277153,192.168.56.101,192.168.56.255,BROWSER,243,"Local Master Announcement NONE, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
217,218,39.184954,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
218,219,39.184956,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
219,220,41.220951,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
220,221,41.220953,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
221,222,41.326104,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
222,223,41.326105,192.168.56.101,224.0.0.252,LLMNR,64,Standard query 0x6cfb A wpad
223,224,41.529179,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
224,225,41.529182,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
225,226,42.177167,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
226,227,42.177169,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
227,228,42.278966,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
228,229,42.278968,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
229,230,43.02823,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
230,231,43.028232,192.168.56.101,192.168.56.255,NBNS,92,Name query NB WPAD<00>
231,232,43.795144,192.168.56.101,8.8.8.8,DNS,79,Standard query 0x09c0 A clients2.google.com
232,233,43.822931,8.8.8.8,192.168.56.101,DNS,119,Standard query response 0x09c0 A clients2.google.com CNAME clients.l.google.com A 142.251.33.14
233,234,43.901116,192.168.56.101,142.251.33.14,TCP,66,49166  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1
234,235,43.918303,142.251.33.14,192.168.56.101,TCP,58,"443  >  49166 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
235,236,43.918503,192.168.56.101,142.251.33.14,TCP,54,49166  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
236,237,44.140349,192.168.56.101,142.251.33.14,TLSv1.2,215,Client Hello
237,238,44.140812,142.251.33.14,192.168.56.101,TCP,54,443  >  49166 [ACK] Seq=1 Ack=162 Win=65535 Len=0
238,239,44.160207,142.251.33.14,192.168.56.101,TLSv1.2,1466,Server Hello
239,240,44.160468,142.251.33.14,192.168.56.101,TCP,1466,"443  >  49166 [PSH, ACK] Seq=1413 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
240,241,44.160674,192.168.56.101,142.251.33.14,TCP,54,49166  >  443 [ACK] Seq=162 Ack=2825 Win=64240 Len=0
241,242,44.160785,142.251.33.14,192.168.56.101,TCP,1466,"443  >  49166 [PSH, ACK] Seq=2825 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
242,243,44.160888,142.251.33.14,192.168.56.101,TCP,1466,"443  >  49166 [PSH, ACK] Seq=4237 Ack=162 Win=65535 Len=1412 [TCP segment of a reassembled PDU]"
243,244,44.16096,142.251.33.14,192.168.56.101,TLSv1.2,1065,"Certificate, Server Key Exchange, Server Hello Done"
244,245,44.161012,192.168.56.101,142.251.33.14,TCP,54,49166  >  443 [ACK] Seq=162 Ack=6660 Win=64240 Len=0
245,246,44.253371,192.168.56.101,142.251.33.14,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
246,247,44.25372,142.251.33.14,192.168.56.101,TCP,54,443  >  49166 [ACK] Seq=6660 Ack=288 Win=65535 Len=0
247,248,44.268432,142.251.33.14,192.168.56.101,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
248,249,44.481763,192.168.56.101,142.251.33.14,TCP,54,49166  >  443 [ACK] Seq=288 Ack=6711 Win=64189 Len=0
249,250,44.76553,192.168.56.101,142.251.33.14,TLSv1.2,577,Application Data
250,251,44.766029,142.251.33.14,192.168.56.101,TCP,54,443  >  49166 [ACK] Seq=6711 Ack=811 Win=65535 Len=0
251,252,44.848027,142.251.33.14,192.168.56.101,TLSv1.2,333,Application Data
252,253,45.050439,192.168.56.101,142.251.33.14,TCP,54,"49166  >  443 [RST, ACK] Seq=811 Ack=6990 Win=0 Len=0"
253,254,45.170919,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
254,255,45.170921,192.168.56.101,239.255.255.250,SSDP,175,M-SEARCH * HTTP/1.1 
255,256,85.859195,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
256,257,85.859198,192.168.56.101,192.168.56.255,BROWSER,247,"Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
